,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
1606,"[-4, 8, -12, 11, 12, -8]","[11, 12, 8, -12, -4, -8]","[-2, 10, -10, 13, 14, -6]","[-8, 16, -24, 22, 24, -16]","[-0.25, 0.125, -0.08333333333333333, 0.09090909090909091, 0.08333333333333333, -0.125]","[-4, 8, -12, 11, 12, -8, 2]","[-4, 8, -12, 11, -8]",23,23,27,46,0.17424242424242425,23,4,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1607,"[14, 11]","[11, 14]","[16, 13]","[28, 22]","[0.07142857142857142, 0.09090909090909091]","[14, 2, 11]",[11],25,25,29,50,0.16233766233766234,16,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
1608,"[2, 6, -1, -12, -10]","[-12, -10, 6, 2, -1]","[4, 8, 1, -10, -8]","[4, 12, -2, -24, -20]","[0.5, 0.16666666666666666, -1.0, -0.08333333333333333, -0.1]","[2, 6, -1, -12, 2, -10]","[2, -1, -12, -10]",8,8,12,16,0.6666666666666666,8,1,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1609,"[-6, -22, -16]","[-22, -6, -16]","[-4, -20, -14]","[-12, -44, -32]","[-0.16666666666666666, -0.045454545454545456, -0.0625]","[-6, 2, -22, -16]","[-6, -16]",-28,-22,-24,-56,-0.10795454545454546,-4,-22,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1610,"[-23, 25]","[25, -23]","[-21, 27]","[-46, 50]","[-0.043478260869565216, 0.04]","[-23, 25, 2]",[25],2,2,6,4,-0.0034782608695652154,27,error,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,error
1611,"[2, 3, 6, 2, 18, -10, 19, 19, 16, 15]","[-10, 19, 3, 2, 16, 2, 18, 19, 15, 6]","[4, 5, 8, 4, 20, -8, 21, 21, 18, 17]","[4, 6, 12, 4, 36, -20, 38, 38, 32, 30]","[0.5, 0.3333333333333333, 0.16666666666666666, 0.5, 0.05555555555555555, -0.1, 0.05263157894736842, 0.05263157894736842, 0.0625, 0.06666666666666667]","[2, 2, 3, 6, 2, 18, -10, 19, 19, 16, 15]","[2, 3, 6, 2, 18, -10, 19, 16, 15]",38,37,42,76,0.8333333333333333,38,35,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1612,"[17, -27, -29, -15, 1, 3, 10, 8, 6, 2]","[-29, 2, 1, -15, -27, 17, 6, 10, 8, 3]","[19, -25, -27, -13, 3, 5, 12, 10, 8, 4]","[34, -54, -58, -30, 2, 6, 20, 16, 12, 4]","[0.058823529411764705, -0.037037037037037035, -0.034482758620689655, -0.06666666666666667, 1.0, 0.3333333333333333, 0.1, 0.125, 0.16666666666666666, 0.5]","[17, -27, 2, -29, -15, 1, 3, 10, 8, 6, 2]","[17, -27, -29, -15, 1, 3, 10, 6, 2]",18,23,22,36,1.3333333333333333,18,16,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1613,"[-32, -22, 19, -9, 7, -23]","[-22, -9, 7, -23, 19, -32]","[-30, -20, 21, -7, 9, -21]","[-64, -44, 38, -18, 14, -46]","[-0.03125, -0.045454545454545456, 0.05263157894736842, -0.1111111111111111, 0.14285714285714285, -0.043478260869565216]","[-32, -22, 19, -9, 7, -23, 2]","[-32, -22, 19, 7, -23]",10,-2,14,20,0.09937888198757763,10,26,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1614,"[-17, 13, 22, -19, -11, -25, 10]","[13, 10, -11, -25, -17, 22, -19]","[-15, 15, 24, -17, -9, -23, 12]","[-34, 26, 44, -38, -22, -50, 20]","[-0.058823529411764705, 0.07692307692307693, 0.045454545454545456, -0.05263157894736842, -0.09090909090909091, -0.04, 0.1]","[-17, 13, 2, 22, -19, -11, -25, 10]","[-17, 13, 22, -11, -25, 10]",35,23,39,70,0.12237762237762238,24,35,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1615,"[4, 6, 22, -1, 3, -12, -7, 10, 7, 9, 28, 20, 15, 14]","[-1, 7, 22, -7, 10, 9, 14, 6, 20, 3, -12, 28, 15, 4]","[6, 8, 24, 1, 5, -10, -5, 12, 9, 11, 30, 22, 17, 16]","[8, 12, 44, -2, 6, -24, -14, 20, 14, 18, 56, 40, 30, 28]","[0.25, 0.16666666666666666, 0.045454545454545456, -1.0, 0.3333333333333333, -0.08333333333333333, -0.14285714285714285, 0.1, 0.14285714285714285, 0.1111111111111111, 0.03571428571428571, 0.05, 0.06666666666666667, 0.07142857142857142]","[4, 2, 6, 22, -1, 3, -12, -7, 10, 7, 9, 28, 20, 15, 14]","[4, 6, 22, 3, -12, -7, 10, 7, 9, 28, 20, 15, 14]",48,43,52,96,0.41666666666666663,48,48,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1616,"[24, 11, -12, -26, 10, -6, -11, 19, -18, 13, 28, 23, 19]","[-11, 19, 10, 23, -6, 24, 19, -12, 11, -26, 13, -18, 28]","[26, 13, -10, -24, 12, -4, -9, 21, -16, 15, 30, 25, 21]","[48, 22, -24, -52, 20, -12, -22, 38, -36, 26, 56, 46, 38]","[0.041666666666666664, 0.09090909090909091, -0.08333333333333333, -0.038461538461538464, 0.1, -0.16666666666666666, -0.09090909090909091, 0.05263157894736842, -0.05555555555555555, 0.07692307692307693, 0.03571428571428571, 0.043478260869565216, 0.05263157894736842]","[24, 2, 11, -12, -26, 10, -6, -11, 19, -18, 13, 28, 23, 19]","[24, 11, -12, -26, 10, -6, -11, -18, 13, 28, 23, 19]",51,43,55,102,0.13257575757575757,51,51,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1617,"[-1, 11, -1, -3, 18, 0, 10, -4, 16, 5, 18, 2, 14, 2]","[-1, 10, 5, 14, 2, 18, 16, -1, 18, 11, -3, 2, 0, -4]","[1, 13, 1, -1, 20, 2, 12, -2, 18, 7, 20, 4, 16, 4]","[-2, 22, -2, -6, 36, 0, 20, -8, 32, 10, 36, 4, 28, 4]","[-1.0, 0.09090909090909091, -1.0, -0.3333333333333333, 0.05555555555555555, 'ZeroDivisionError', 0.1, -0.25, 0.0625, 0.2, 0.05555555555555555, 0.5, 0.07142857142857142, 0.5]","[-1, 11, -1, -3, 18, 0, 10, -4, 16, 5, 2, 18, 2, 14, 2]","[-1, -1, -3, 18, 0, 10, -4, 16, 5, 18, 2, 14, 2]",23,34,27,46,error,21,23,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
1618,"[-13, -11, -17, 5, 13]","[13, -13, -17, -11, 5]","[-11, -9, -15, 7, 15]","[-26, -22, -34, 10, 26]","[-0.07692307692307693, -0.09090909090909091, -0.058823529411764705, 0.2, 0.07692307692307693]","[-13, -11, -17, 5, 13, 2]","[-11, -17, 5, 13]",18,0,22,36,0.27692307692307694,18,18,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1619,"[15, -18]","[-18, 15]","[17, -16]","[30, -36]","[0.06666666666666667, -0.05555555555555555]","[15, 2, -18]",[15],-3,-3,1,-6,0.011111111111111113,17,error,No-violate,Violate,Violate,No-violate,error,0,1,1,0,error
1620,"[0, -17, -2, 9, -15, 13, 4, 2, 12, 5, -9]","[12, 4, -17, -9, 0, 2, 5, -2, -15, 9, 13]","[2, -15, 0, 11, -13, 15, 6, 4, 14, 7, -7]","[0, -34, -4, 18, -30, 26, 8, 4, 24, 10, -18]","['ZeroDivisionError', -0.058823529411764705, -0.5, 0.1111111111111111, -0.06666666666666667, 0.07692307692307693, 0.25, 0.5, 0.08333333333333333, 0.2, -0.1111111111111111]","[0, -17, -2, 9, 2, -15, 13, 4, 2, 12, 5, -9]","[0, -17, -2, 9, -15, 13, 4, 2, 12, 5]",17,22,21,34,error,17,17,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1621,"[-16, -18, 5, -13, 28, 26, 8, -4, 18, -23, -11, -33, -15, 31]","[8, -18, 26, -4, 28, -33, 18, 5, -11, -23, -16, -15, -13, 31]","[-14, -16, 7, -11, 30, 28, 10, -2, 20, -21, -9, -31, -13, 33]","[-32, -36, 10, -26, 56, 52, 16, -8, 36, -46, -22, -66, -30, 62]","[-0.0625, -0.05555555555555555, 0.2, -0.07692307692307693, 0.03571428571428571, 0.038461538461538464, 0.125, -0.25, 0.05555555555555555, -0.043478260869565216, -0.09090909090909091, -0.030303030303030304, -0.06666666666666667, 0.03225806451612903]","[-16, 2, -18, 5, -13, 28, 26, 8, -4, 18, -23, -11, -33, -15, 31]","[-16, -18, 5, -13, 28, 26, 8, -4, 18, -23, -11, -33, 31]",54,24,58,108,0.16346153846153846,54,54,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1622,"[18, -14, -1, -15, -27, -12, -17, -5, 8, -3, -5, 8, -19]","[-1, -3, -14, -5, 8, -19, -27, 8, -15, -5, 18, -17, -12]","[20, -12, 1, -13, -25, -10, -15, -3, 10, -1, -3, 10, -17]","[36, -28, -2, -30, -54, -24, -34, -10, 16, -6, -10, 16, -38]","[0.05555555555555555, -0.07142857142857142, -1.0, -0.06666666666666667, -0.037037037037037035, -0.08333333333333333, -0.058823529411764705, -0.2, 0.125, -0.3333333333333333, -0.2, 0.125, -0.05263157894736842]","[18, -14, -1, -15, -27, 2, -12, -17, -5, 8, -3, -5, 8, -19]","[18, -1, -15, -27, -12, -17, -5, 8, -3, -5, 8, -19]",5,13,9,10,0.07236842105263158,5,17,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1623,"[6, -9, 0, -9, -10, 2, 1, -19, 13, 24]","[24, 6, 2, -9, -19, 1, -10, 13, -9, 0]","[8, -7, 2, -7, -8, 4, 3, -17, 15, 26]","[12, -18, 0, -18, -20, 4, 2, -38, 26, 48]","[0.16666666666666666, -0.1111111111111111, 'ZeroDivisionError', -0.1111111111111111, -0.1, 0.5, 1.0, -0.05263157894736842, 0.07692307692307693, 0.041666666666666664]","[6, -9, 0, -9, -10, 2, 1, 2, -19, 13, 24]","[6, -9, 0, -9, -10, 2, 1, -19, 24]",37,30,41,74,error,37,5,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1624,[11],[11],[13],[22],[0.09090909090909091],"[11, 2]",[],error,error,error,error,error,13,error,error,error,error,error,error,error,error,error,error,error
1625,"[-10, 12]","[12, -10]","[-8, 14]","[-20, 24]","[-0.1, 0.08333333333333333]","[-10, 12, 2]",[-10],2,2,6,4,-0.016666666666666677,14,error,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,error
1626,"[-25, 11, 17, 5, 14, 8, 8, 21, -25, 27, 3]","[17, 11, 8, 8, 3, -25, 21, 27, 14, 5, -25]","[-23, 13, 19, 7, 16, 10, 10, 23, -23, 29, 5]","[-50, 22, 34, 10, 28, 16, 16, 42, -50, 54, 6]","[-0.04, 0.09090909090909091, 0.058823529411764705, 0.2, 0.07142857142857142, 0.125, 0.125, 0.047619047619047616, -0.04, 0.037037037037037035, 0.3333333333333333]","[-25, 11, 17, 5, 14, 8, 8, 21, -25, 27, 2, 3]","[-25, 11, 17, 5, 14, 8, 8, 21, -25, 3]",30,48,34,60,0.37037037037037035,29,29,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1627,"[-2, -16, -15, -10]","[-16, -10, -2, -15]","[0, -14, -13, -8]","[-4, -32, -30, -20]","[-0.5, -0.0625, -0.06666666666666667, -0.1]","[2, -2, -16, -15, -10]","[-2, -15, -10]",-18,-12,-14,-36,-0.12916666666666665,0,-17,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
1628,"[13, -23, 10, 6, 1, -18]","[-23, 6, 1, 10, -18, 13]","[15, -21, 12, 8, 3, -16]","[26, -46, 20, 12, 2, -36]","[0.07692307692307693, -0.043478260869565216, 0.1, 0.16666666666666666, 1.0, -0.05555555555555555]","[13, 2, -23, 10, 6, 1, -18]","[13, 10, 6, 1, -18]",16,11,20,32,1.1666666666666667,16,23,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
1629,"[-7, -13, -2, -16, -2, 2, 7, 7, 9, -2]","[9, -2, 7, -13, -7, -16, -2, 2, -2, 7]","[-5, -11, 0, -14, 0, 4, 9, 9, 11, 0]","[-14, -26, -4, -32, -4, 4, 14, 14, 18, -4]","[-0.14285714285714285, -0.07692307692307693, -0.5, -0.0625, -0.5, 0.5, 0.14285714285714285, 0.14285714285714285, 0.1111111111111111, -0.5]","[-7, -13, 2, -2, -16, -2, 2, 7, 7, 9, -2]","[-7, -13, -2, -16, 2, 7, 7, 9, -2]",16,7,20,32,0.6428571428571428,16,16,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1630,"[-9, -18]","[-18, -9]","[-7, -16]","[-18, -36]","[-0.1111111111111111, -0.05555555555555555]","[2, -9, -18]",[-18],-27,-27,-23,-54,-0.16666666666666666,-7,error,No-violate,Violate,Violate,No-violate,error,0,1,1,0,error
1631,"[18, -27, 0, -11, 12, -23, 7, -24, 7, -17, -29, -7]","[-11, 7, 18, -29, -27, 12, -23, 7, 0, -7, -17, -24]","[20, -25, 2, -9, 14, -21, 9, -22, 9, -15, -27, -5]","[36, -54, 0, -22, 24, -46, 14, -48, 14, -34, -58, -14]","[0.05555555555555555, -0.037037037037037035, 'ZeroDivisionError', -0.09090909090909091, 0.08333333333333333, -0.043478260869565216, 0.14285714285714285, -0.041666666666666664, 0.14285714285714285, -0.058823529411764705, -0.034482758620689655, -0.14285714285714285]","[18, -27, 0, -11, 12, 2, -23, 7, -24, 7, -17, -29, -7]","[18, -27, 0, 12, -23, 7, -24, 7, -17, -29, -7]",1,25,5,2,error,14,12,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
1632,"[13, 16, 21, 15, 25, -9, -27, -33, 1, 6, -1, 22, -5]","[-9, -1, -5, 6, -33, 13, 15, 16, 1, -27, 25, 22, 21]","[15, 18, 23, 17, 27, -7, -25, -31, 3, 8, 1, 24, -3]","[26, 32, 42, 30, 50, -18, -54, -66, 2, 12, -2, 44, -10]","[0.07692307692307693, 0.0625, 0.047619047619047616, 0.06666666666666667, 0.04, -0.1111111111111111, -0.037037037037037035, -0.030303030303030304, 1.0, 0.16666666666666666, -1.0, 0.045454545454545456, -0.2]","[13, 16, 21, 2, 15, 25, -9, -27, -33, 1, 6, -1, 22, -5]","[13, 21, 15, 25, -9, -27, -33, 1, 6, -1, 22, -5]",40,47,44,80,1.1666666666666667,40,40,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1633,"[9, 1, -3, -10, -3, -1, 6, 4, 8, 18]","[4, -1, 6, 1, 18, -10, -3, 8, -3, 9]","[11, 3, -1, -8, -1, 1, 8, 6, 10, 20]","[18, 2, -6, -20, -6, -2, 12, 8, 16, 36]","[0.1111111111111111, 1.0, -0.3333333333333333, -0.1, -0.3333333333333333, -1.0, 0.16666666666666666, 0.25, 0.125, 0.05555555555555555]","[9, 2, 1, -3, -10, -3, -1, 6, 4, 8, 18]","[9, 1, -3, -10, -1, 6, 4, 8, 18]",26,19,30,52,1.1111111111111112,26,26,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1634,"[-9, -7, 0, -18, 10, 1, 4]","[4, -9, -18, 10, -7, 0, 1]","[-7, -5, 2, -16, 12, 3, 6]","[-18, -14, 0, -36, 20, 2, 8]","[-0.1111111111111111, -0.14285714285714285, 'ZeroDivisionError', -0.05555555555555555, 0.1, 1.0, 0.25]","[-9, -7, 0, -18, 2, 10, 1, 4]","[-9, -7, 0, 10, 1, 4]",11,3,15,22,error,12,11,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1635,"[2, -1, -5, 1, 22, -6, -13, -9, -1, 9]","[2, -6, -13, -1, 22, 1, -5, -9, 9, -1]","[4, 1, -3, 3, 24, -4, -11, -7, 1, 11]","[4, -2, -10, 2, 44, -12, -26, -18, -2, 18]","[0.5, -1.0, -0.2, 1.0, 0.045454545454545456, -0.16666666666666666, -0.07692307692307693, -0.1111111111111111, -1.0, 0.1111111111111111]","[2, -1, -5, 1, 22, -6, 2, -13, -9, -1, 9]","[-1, -5, 1, 22, -6, -13, -9, -1, 9]",23,23,27,46,1.0454545454545454,23,23,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1636,"[13, 12, -7]","[-7, 12, 13]","[15, 14, -5]","[26, 24, -14]","[0.07692307692307693, 0.08333333333333333, -0.14285714285714285]","[13, 2, 12, -7]","[13, -7]",25,25,29,50,0.16025641025641024,15,6,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1637,"[-20, -2, -17, 24, 4, 11, -32, -13]","[4, -13, -2, 11, -17, 24, -32, -20]","[-18, 0, -15, 26, 6, 13, -30, -11]","[-40, -4, -34, 48, 8, 22, -64, -26]","[-0.05, -0.5, -0.058823529411764705, 0.041666666666666664, 0.25, 0.09090909090909091, -0.03125, -0.07692307692307693]","[-20, -2, -17, 2, 24, 4, 11, -32, -13]","[-20, -2, -17, 24, 4, 11, -13]",28,9,32,56,0.34090909090909094,28,28,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1638,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1639,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1640,"[0, 14, 8, 17, -16, -8]","[14, -8, 17, 8, -16, 0]","[2, 16, 10, 19, -14, -6]","[0, 28, 16, 34, -32, -16]","['ZeroDivisionError', 0.07142857142857142, 0.125, 0.058823529411764705, -0.0625, -0.125]","[0, 14, 8, 17, -16, -8, 2]","[0, 14, 8, 17, -16]",25,25,29,50,error,25,25,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1641,"[17, 13, -6, 20, -5, 4, 17, 5, -29, -27, -13]","[4, -13, -6, 20, -5, 5, -29, 13, 17, 17, -27]","[19, 15, -4, 22, -3, 6, 19, 7, -27, -25, -11]","[34, 26, -12, 40, -10, 8, 34, 10, -58, -54, -26]","[0.058823529411764705, 0.07692307692307693, -0.16666666666666666, 0.05, -0.2, 0.25, 0.058823529411764705, 0.2, -0.034482758620689655, -0.037037037037037035, -0.07692307692307693]","[17, 13, -6, 20, 2, -5, 4, 17, 5, -29, -27, -13]","[13, -6, 20, -5, 4, 17, 5, -29, -27, -13]",30,34,34,60,0.3088235294117647,30,22,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1642,"[-10, 22, -4]","[22, -10, -4]","[-8, 24, -2]","[-20, 44, -8]","[-0.1, 0.045454545454545456, -0.25]","[-10, 22, 2, -4]","[-10, 22]",18,12,22,36,-0.05454545454545455,24,12,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1643,"[-13, 4, -17, -15, -9, -13]","[-13, 4, -17, -13, -9, -15]","[-11, 6, -15, -13, -7, -11]","[-26, 8, -34, -30, -18, -26]","[-0.07692307692307693, 0.25, -0.058823529411764705, -0.06666666666666667, -0.1111111111111111, -0.07692307692307693]","[-13, 2, 4, -17, -15, -9, -13]","[4, -17, -15, -9, -13]",-9,-9,-5,-18,0.19117647058823528,6,-13,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
1644,"[-24, -18, -22, -31, -19, -20, -30, -9, -23, -20, 15, 13, -12, 12]","[-19, -23, 13, -20, -24, -9, -12, 15, -20, -31, -18, -22, 12, -30]","[-22, -16, -20, -29, -17, -18, -28, -7, -21, -18, 17, 15, -10, 14]","[-48, -36, -44, -62, -38, -40, -60, -18, -46, -40, 30, 26, -24, 24]","[-0.041666666666666664, -0.05555555555555555, -0.045454545454545456, -0.03225806451612903, -0.05263157894736842, -0.05, -0.03333333333333333, -0.1111111111111111, -0.043478260869565216, -0.05, 0.06666666666666667, 0.07692307692307693, -0.08333333333333333, 0.08333333333333333]","[2, -24, -18, -22, -31, -19, -20, -30, -9, -23, -20, 15, 13, -12, 12]","[-24, -18, -22, -31, -19, -20, -30, -9, -23, -20, 15, 13, -12]",28,3,32,56,0.14358974358974358,28,28,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1645,"[-7, 22, -5, 20, -14, 26, 23, 6, 18, 15]","[-7, -14, 23, 18, -5, 20, 22, 26, 15, 6]","[-5, 24, -3, 22, -12, 28, 25, 8, 20, 17]","[-14, 44, -10, 40, -28, 52, 46, 12, 36, 30]","[-0.14285714285714285, 0.045454545454545456, -0.2, 0.05, -0.07142857142857142, 0.038461538461538464, 0.043478260869565216, 0.16666666666666666, 0.05555555555555555, 0.06666666666666667]","[-7, 22, -5, 20, -14, 26, 23, 6, 18, 2, 15]","[22, -5, 20, -14, 26, 23, 6, 18, 15]",49,48,53,98,0.2222222222222222,49,49,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1646,"[-1, 21, 6, 1, 10, 17, -3, 16, -11, 18, 29, 1, 30]","[1, 17, -11, -1, -3, 21, 30, 16, 10, 1, 18, 6, 29]","[1, 23, 8, 3, 12, 19, -1, 18, -9, 20, 31, 3, 32]","[-2, 42, 12, 2, 20, 34, -6, 32, -22, 36, 58, 2, 60]","[-1.0, 0.047619047619047616, 0.16666666666666666, 1.0, 0.1, 0.058823529411764705, -0.3333333333333333, 0.0625, -0.09090909090909091, 0.05555555555555555, 0.034482758620689655, 1.0, 0.03333333333333333]","[-1, 21, 6, 1, 10, 17, 2, -3, 16, -11, 18, 29, 1, 30]","[-1, 21, 6, 1, 10, 17, -3, 16, 18, 29, 1, 30]",47,51,51,94,1.1666666666666667,47,47,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1647,"[-2, 10, -25, 8, 22]","[22, -25, -2, 10, 8]","[0, 12, -23, 10, 24]","[-4, 20, -50, 16, 44]","[-0.5, 0.1, -0.04, 0.125, 0.045454545454545456]","[-2, 10, -25, 8, 2, 22]","[10, -25, 8, 22]",30,18,34,60,0.17045454545454547,24,30,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1648,"[-5, -1, 12]","[-1, 12, -5]","[-3, 1, 14]","[-10, -2, 24]","[-0.2, -1.0, 0.08333333333333333]","[2, -5, -1, 12]","[-1, 12]",11,11,15,22,-0.9166666666666666,11,11,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1649,"[-19, 6, -8, -14, -13, 25, 27, 4, -17, 28]","[-8, -17, 25, 4, -19, 28, -14, -13, 6, 27]","[-17, 8, -6, -12, -11, 27, 29, 6, -15, 30]","[-38, 12, -16, -28, -26, 50, 54, 8, -34, 56]","[-0.05263157894736842, 0.16666666666666666, -0.125, -0.07142857142857142, -0.07692307692307693, 0.04, 0.037037037037037035, 0.25, -0.058823529411764705, 0.03571428571428571]","[-19, 6, -8, -14, -13, 25, 2, 27, 4, -17, 28]","[-19, 6, -8, -14, -13, 25, 27, -17, 28]",52,33,56,104,0.28703703703703703,31,52,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
1650,"[-13, -20, 20, -32, 26, 28, 28, -33, -5]","[20, -20, -32, -33, 26, 28, -13, -5, 28]","[-11, -18, 22, -30, 28, 30, 30, -31, -3]","[-26, -40, 40, -64, 52, 56, 56, -66, -10]","[-0.07692307692307693, -0.05, 0.05, -0.03125, 0.038461538461538464, 0.03571428571428571, 0.03571428571428571, -0.030303030303030304, -0.2]","[-13, -20, 20, -32, 26, 28, 28, -33, -5, 2]","[-13, -20, 20, -32, 26, 28, 28, -5]",56,54,60,112,0.07417582417582418,56,56,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1651,[],[],[],[],[],[2],[],error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1652,"[15, 16, 16, -8]","[16, 15, -8, 16]","[17, 18, 18, -6]","[30, 32, 32, -16]","[0.06666666666666667, 0.0625, 0.0625, -0.125]","[15, 2, 16, 16, -8]","[16, 16, -8]",32,31,36,64,0.12916666666666665,32,32,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1653,"[-10, -11, -23, 21, 6, -10, -6, 14, -17, -1, -23, -25, 3]","[3, -17, 21, -11, -10, 6, -23, 14, -6, -25, -23, -1, -10]","[-8, -9, -21, 23, 8, -8, -4, 16, -15, 1, -21, -23, 5]","[-20, -22, -46, 42, 12, -20, -12, 28, -34, -2, -46, -50, 6]","[-0.1, -0.09090909090909091, -0.043478260869565216, 0.047619047619047616, 0.16666666666666666, -0.1, -0.16666666666666666, 0.07142857142857142, -0.058823529411764705, -1.0, -0.043478260869565216, -0.04, 0.3333333333333333]","[-10, -11, -23, 21, 6, -10, -6, 14, -17, -1, -23, -25, 2, 3]","[-10, -11, -23, 21, 6, -10, -6, 14, -17, -1, -23, -25]",27,10,31,54,0.29333333333333333,27,27,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1654,"[-3, -3, 2, 16, 1, 3, -15]","[1, -3, -3, -15, 2, 3, 16]","[-1, -1, 4, 18, 3, 5, -13]","[-6, -6, 4, 32, 2, 6, -30]","[-0.3333333333333333, -0.3333333333333333, 0.5, 0.0625, 1.0, 0.3333333333333333, -0.06666666666666667]","[-3, 2, -3, 2, 16, 1, 3, -15]","[-3, 2, 16, 1, 3, -15]",18,19,22,36,1.3333333333333333,18,18,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1655,"[2, -11, 11, 12, -4, 13, -26, -5, -10, -9]","[13, -4, -10, 12, -11, 2, -5, -9, 11, -26]","[4, -9, 13, 14, -2, 15, -24, -3, -8, -7]","[4, -22, 22, 24, -8, 26, -52, -10, -20, -18]","[0.5, -0.09090909090909091, 0.09090909090909091, 0.08333333333333333, -0.25, 0.07692307692307693, -0.038461538461538464, -0.2, -0.1, -0.1111111111111111]","[2, 2, -11, 11, 12, -4, 13, -26, -5, -10, -9]","[2, -11, 12, -4, 13, -26, -5, -10, -9]",23,9,27,46,0.40909090909090906,23,9,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1656,"[14, -9, -22, -20, 7, -9, 14, 3, -1, 5, -27]","[14, -9, -22, -9, 14, 3, -1, 5, -27, -20, 7]","[16, -7, -20, -18, 9, -7, 16, 5, 1, 7, -25]","[28, -18, -44, -40, 14, -18, 28, 6, -2, 10, -54]","[0.07142857142857142, -0.1111111111111111, -0.045454545454545456, -0.05, 0.14285714285714285, -0.1111111111111111, 0.07142857142857142, 0.3333333333333333, -1.0, 0.2, -0.037037037037037035]","[14, -9, -22, 2, -20, 7, -9, 14, 3, -1, 5, -27]","[14, -22, -20, 7, -9, 14, 3, -1, 5, -27]",17,17,21,34,0.40476190476190477,17,17,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1657,[8],[8],[10],[16],[0.125],"[8, 2]",[],error,error,error,error,error,10,error,error,error,error,error,error,error,error,error,error,error
1658,"[-21, -23, 1, -7, -5, -16]","[1, -5, -21, -23, -7, -16]","[-19, -21, 3, -5, -3, -14]","[-42, -46, 2, -14, -10, -32]","[-0.047619047619047616, -0.043478260869565216, 1.0, -0.14285714285714285, -0.2, -0.0625]","[-21, -23, 2, 1, -7, -5, -16]","[-21, -23, 1, -7, -16]",-6,-4,-2,-12,0.9565217391304348,3,-6,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
