,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
937,"[4, 2]","[2, 4]","[6, 4]","[8, 4]","[0.25, 0.5]","[4, 2, 2]",[4],6,6,10,12,0.75,8,4,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
938,"[13, -4, -18, 18, -23]","[13, 18, -23, -18, -4]","[15, -2, -16, 20, -21]","[26, -8, -36, 36, -46]","[0.07692307692307693, -0.25, -0.05555555555555555, 0.05555555555555555, -0.043478260869565216]","[13, -4, -18, 2, 18, -23]","[13, -4, -18, -23]",-14,-14,-4,-28,-0.2165551839464883,-12,-32,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
939,"[-7, 27, -6]","[-7, -6, 27]","[-5, 29, -4]","[-14, 54, -12]","[-0.14285714285714285, 0.037037037037037035, -0.16666666666666666]","[-7, 27, 2, -6]","[27, -6]",14,14,20,28,-0.27248677248677244,16,21,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
940,"[28, 4, 14, -6, -17]","[-6, 28, -17, 4, 14]","[30, 6, 16, -4, -15]","[56, 8, 28, -12, -34]","[0.03571428571428571, 0.25, 0.07142857142857142, -0.16666666666666666, -0.058823529411764705]","[28, 4, 14, 2, -6, -17]","[28, 14, -6, -17]",23,23,33,46,0.13165266106442575,25,19,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
941,"[-20, -2, -10, 10, -5, 5, -19, -8, -15, 0, 33, 28, 8, 13]","[0, -2, 33, 28, 8, -19, -5, 10, 5, -10, -20, -8, 13, -15]","[-18, 0, -8, 12, -3, 7, -17, -6, -13, 2, 35, 30, 10, 15]","[-40, -4, -20, 20, -10, 10, -38, -16, -30, 0, 66, 56, 16, 26]","[-0.05, -0.5, -0.1, 0.1, -0.2, 0.2, -0.05263157894736842, -0.125, -0.06666666666666667, 'ZeroDivisionError', 0.030303030303030304, 0.03571428571428571, 0.125, 0.07692307692307693]","[-20, -2, -10, 10, -5, 5, -19, -8, 2, -15, 0, 33, 28, 8, 13]","[-20, -2, -10, 10, -5, 5, -8, -15, 0, 33, 28, 8, 13]",18,18,46,36,error,20,37,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
942,"[-11, -12, -8, -29]","[-29, -11, -8, -12]","[-9, -10, -6, -27]","[-22, -24, -16, -58]","[-0.09090909090909091, -0.08333333333333333, -0.125, -0.034482758620689655]","[-11, -12, -8, -29, 2]","[-12, -8, -29]",-60,-60,-52,-120,-0.3337251828631139,-58,-49,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
943,"[25, 15, 23, 10, 11, -16, 20, 18, 5, -9]","[-16, 10, 15, 18, 25, 5, -9, 23, 20, 11]","[27, 17, 25, 12, 13, -14, 22, 20, 7, -7]","[50, 30, 46, 20, 22, -32, 40, 36, 10, -18]","[0.04, 0.06666666666666667, 0.043478260869565216, 0.1, 0.09090909090909091, -0.0625, 0.05, 0.05555555555555555, 0.2, -0.1111111111111111]","[25, 15, 23, 10, 11, -16, 20, 18, 5, -9, 2]","[25, 15, 23, 10, 11, -16, 18, 5, -9]",102,102,122,204,0.47299846288976727,104,82,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
944,"[16, 23, -7, -4, -14, 8, 3, -20, 2, -21]","[-4, -20, -21, 23, 3, 2, -14, 16, 8, -7]","[18, 25, -5, -2, -12, 10, 5, -18, 4, -19]","[32, 46, -14, -8, -28, 16, 6, -40, 4, -42]","[0.0625, 0.043478260869565216, -0.14285714285714285, -0.25, -0.07142857142857142, 0.125, 0.3333333333333333, -0.05, 0.5, -0.047619047619047616]","[16, 23, -7, -4, -14, 8, 3, -20, 2, 2, -21]","[23, -7, -4, -14, 8, 3, -20, 2, -21]",-14,-14,6,-28,0.5024068322981368,-12,-30,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
945,"[12, -25, -20, -13]","[-25, 12, -13, -20]","[14, -23, -18, -11]","[24, -50, -40, -26]","[0.08333333333333333, -0.04, -0.05, -0.07692307692307693]","[12, -25, -20, -13, 2]","[12, -25, -20]",-46,-46,-38,-92,-0.08358974358974361,-44,-33,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
946,"[10, 2, 18, -29, 1, 8, 17, 3, -32]","[-29, 10, -32, 18, 17, 1, 3, 8, 2]","[12, 4, 20, -27, 3, 10, 19, 5, -30]","[20, 4, 36, -58, 2, 16, 34, 6, -64]","[0.1, 0.5, 0.05555555555555555, -0.034482758620689655, 1.0, 0.125, 0.058823529411764705, 0.3333333333333333, -0.03125]","[10, 2, 18, -29, 1, 2, 8, 17, 3, -32]","[2, 18, -29, 1, 8, 17, 3, -32]",-2,-2,16,-4,2.106979659679964,0,-12,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
947,"[-6, -13]","[-13, -6]","[-4, -11]","[-12, -26]","[-0.16666666666666666, -0.07692307692307693]","[2, -6, -13]",[-13],-19,-19,-15,-38,-0.24358974358974358,-17,-13,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
948,"[13, -13]","[-13, 13]","[15, -11]","[26, -26]","[0.07692307692307693, -0.07692307692307693]","[13, -13, 2]",[13],0,0,4,0,0.0,2,13,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
949,"[19, -21, -10]","[19, -10, -21]","[21, -19, -8]","[38, -42, -20]","[0.05263157894736842, -0.047619047619047616, -0.1]","[19, -21, -10, 2]","[19, -10]",-12,-12,-6,-24,-0.0949874686716792,-10,9,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
950,"[3, 14, -25, 8, -27, 3, -7, -26, -3, -1, -20, 1, 9, -19]","[-1, -3, -25, 9, -20, 1, 8, -7, 3, -19, 14, -26, 3, -27]","[5, 16, -23, 10, -25, 5, -5, -24, -1, 1, -18, 3, 11, -17]","[6, 28, -50, 16, -54, 6, -14, -52, -6, -2, -40, 2, 18, -38]","[0.3333333333333333, 0.07142857142857142, -0.04, 0.125, -0.037037037037037035, 0.3333333333333333, -0.14285714285714285, -0.038461538461538464, -0.3333333333333333, -1.0, -0.05, 1.0, 0.1111111111111111, -0.05263157894736842]","[3, 14, -25, 8, -27, 2, 3, -7, -26, -3, -1, -20, 1, 9, -19]","[14, -25, 8, -27, 3, -7, -26, -3, -1, -20, 1, 9, -19]",-90,-90,-62,-180,0.27988571856992916,-88,-93,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
951,"[-24, 24, -24, 9, -20, -2, -18, -4]","[9, -20, -18, -2, -4, -24, 24, -24]","[-22, 26, -22, 11, -18, 0, -16, -2]","[-48, 48, -48, 18, -40, -4, -36, -8]","[-0.041666666666666664, 0.041666666666666664, -0.041666666666666664, 0.1111111111111111, -0.05, -0.5, -0.05555555555555555, -0.25]","[-24, 24, -24, 9, -20, -2, 2, -18, -4]","[-24, -24, 9, -20, -2, -18, -4]",-59,-59,-43,-118,-0.7861111111111111,-57,-83,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
952,"[12, -12, 14, 6, 0, -12, 4]","[4, -12, 12, 14, 0, 6, -12]","[14, -10, 16, 8, 2, -10, 6]","[24, -24, 28, 12, 0, -24, 8]","[0.08333333333333333, -0.08333333333333333, 0.07142857142857142, 0.16666666666666666, 'ZeroDivisionError', -0.08333333333333333, 0.25]","[12, -12, 14, 2, 6, 0, -12, 4]","[12, 14, 6, 0, -12, 4]",12,12,26,24,error,14,24,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
953,"[23, -6, 20, -2, 23, 13, 2, -5, 16, 10, 3, 16, 19, -2]","[-6, 23, 3, 2, 16, -5, 13, 19, -2, 16, 10, -2, 23, 20]","[25, -4, 22, 0, 25, 15, 4, -3, 18, 12, 5, 18, 21, 0]","[46, -12, 40, -4, 46, 26, 4, -10, 32, 20, 6, 32, 38, -4]","[0.043478260869565216, -0.16666666666666666, 0.05, -0.5, 0.043478260869565216, 0.07692307692307693, 0.5, -0.2, 0.0625, 0.1, 0.3333333333333333, 0.0625, 0.05263157894736842, -0.5]","[23, -6, 20, -2, 23, 13, 2, -5, 2, 16, 10, 3, 16, 19, -2]","[23, -6, 20, -2, 23, 13, 2, -5, 16, 10, 3, 16, 19]",130,130,158,260,-0.041822155723757526,132,132,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
954,"[4, 3, -22, -17, -16, -16, -11, 15, 14]","[-17, 4, -16, 3, 14, -22, 15, -11, -16]","[6, 5, -20, -15, -14, -14, -9, 17, 16]","[8, 6, -44, -34, -32, -32, -22, 30, 28]","[0.25, 0.3333333333333333, -0.045454545454545456, -0.058823529411764705, -0.0625, -0.0625, -0.09090909090909091, 0.06666666666666667, 0.07142857142857142]","[4, 3, -22, -17, -16, -16, 2, -11, 15, 14]","[4, 3, -22, -17, -16, -11, 15, 14]",-46,-46,-28,-92,0.40124140565317024,-44,-30,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
955,[2],[2],[4],[4],[0.5],"[2, 2]",[],2,2,4,4,0.5,4,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
956,"[-11, -22, 7]","[7, -11, -22]","[-9, -20, 9]","[-22, -44, 14]","[-0.09090909090909091, -0.045454545454545456, 0.14285714285714285]","[2, -11, -22, 7]","[-22, 7]",-26,-26,-20,-52,0.006493506493506496,-24,-15,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
957,"[-15, -19, -18, -27, -20, -14, 8, -26, 14, -8, -27, 13]","[-27, -18, -20, -14, 14, -27, -15, -8, -26, 8, -19, 13]","[-13, -17, -16, -25, -18, -12, 10, -24, 16, -6, -25, 15]","[-30, -38, -36, -54, -40, -28, 16, -52, 28, -16, -54, 26]","[-0.06666666666666667, -0.05263157894736842, -0.05555555555555555, -0.037037037037037035, -0.05, -0.07142857142857142, 0.125, -0.038461538461538464, 0.07142857142857142, -0.125, -0.037037037037037035, 0.07692307692307693]","[-15, 2, -19, -18, -27, -20, -14, 8, -26, 14, -8, -27, 13]","[-19, -18, -27, -20, -14, 8, -26, 14, -8, -27, 13]",-139,-139,-115,-278,-0.2604663367821263,-137,-124,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
958,"[18, -23, -5, -1, 16, 12]","[-1, -23, 16, 18, 12, -5]","[20, -21, -3, 1, 18, 14]","[36, -46, -10, -2, 32, 24]","[0.05555555555555555, -0.043478260869565216, -0.2, -1.0, 0.0625, 0.08333333333333333]","[18, -23, -5, -1, 16, 12, 2]","[18, -23, -1, 16, 12]",17,17,29,34,-1.0420893719806765,19,22,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
959,[-31],[-31],[-29],[-62],[-0.03225806451612903],"[-31, 2]",[],-31,-31,-29,-62,-0.03225806451612903,-29,0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
960,"[-12, -11, -11]","[-11, -11, -12]","[-10, -9, -9]","[-24, -22, -22]","[-0.08333333333333333, -0.09090909090909091, -0.09090909090909091]","[-12, -11, 2, -11]","[-11, -11]",-34,-34,-28,-68,-0.26515151515151514,-32,-22,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
961,"[13, -22, -12]","[-12, -22, 13]","[15, -20, -10]","[26, -44, -24]","[0.07692307692307693, -0.045454545454545456, -0.08333333333333333]","[13, -22, 2, -12]","[13, -22]",-21,-21,-15,-42,-0.05186480186480186,-19,-9,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
962,[],[],[],[],[],[2],[],0,0,0,0,0,2,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
963,"[10, 29, -6, -14, 24, 4, 0]","[29, 0, -6, 10, -14, 24, 4]","[12, 31, -4, -12, 26, 6, 2]","[20, 58, -12, -28, 48, 8, 0]","[0.1, 0.034482758620689655, -0.16666666666666666, -0.07142857142857142, 0.041666666666666664, 0.25, 'ZeroDivisionError']","[10, 29, -6, -14, 2, 24, 4, 0]","[10, -6, -14, 24, 4, 0]",47,47,61,94,error,49,18,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
964,"[-18, 28, 18, 31, -12]","[18, -18, -12, 28, 31]","[-16, 30, 20, 33, -10]","[-36, 56, 36, 62, -24]","[-0.05555555555555555, 0.03571428571428571, 0.05555555555555555, 0.03225806451612903, -0.08333333333333333]","[2, -18, 28, 18, 31, -12]","[-18, 18, 31, -12]",47,47,57,94,-0.015360983102918585,49,19,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
965,"[-5, -3, 3, 10]","[-5, 10, 3, -3]","[-3, -1, 5, 12]","[-10, -6, 6, 20]","[-0.2, -0.3333333333333333, 0.3333333333333333, 0.1]","[2, -5, -3, 3, 10]","[-5, 3, 10]",5,5,13,10,-0.1,7,8,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
966,"[-15, -16, -18, -20]","[-18, -15, -16, -20]","[-13, -14, -16, -18]","[-30, -32, -36, -40]","[-0.06666666666666667, -0.0625, -0.05555555555555555, -0.05]","[-15, -16, 2, -18, -20]","[-16, -18, -20]",-69,-69,-61,-138,-0.23472222222222222,-67,-54,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
967,[],[],[],[],[],[2],[],0,0,0,0,0,2,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
968,"[14, 10, 24, 4, 11, 7, 9, -3, -11, 12, 9, 10, 12]","[11, 24, 12, 12, 9, 4, -11, 9, -3, 10, 7, 14, 10]","[16, 12, 26, 6, 13, 9, 11, -1, -9, 14, 11, 12, 14]","[28, 20, 48, 8, 22, 14, 18, -6, -22, 24, 18, 20, 24]","[0.07142857142857142, 0.1, 0.041666666666666664, 0.25, 0.09090909090909091, 0.14285714285714285, 0.1111111111111111, -0.3333333333333333, -0.09090909090909091, 0.08333333333333333, 0.1111111111111111, 0.1, 0.08333333333333333]","[14, 10, 24, 4, 2, 11, 7, 9, -3, -11, 12, 9, 10, 12]","[14, 10, 24, 4, 11, 9, -3, -11, 12, 9, 10, 12]",108,108,134,216,0.7615079365079366,110,101,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
969,"[1, 24, 8, 8, -2, 21, 1, -12, 0, -12, 28, 19, -3]","[-3, 8, 19, 28, -2, 8, 0, -12, -12, 21, 1, 24, 1]","[3, 26, 10, 10, 0, 23, 3, -10, 2, -10, 30, 21, -1]","[2, 48, 16, 16, -4, 42, 2, -24, 0, -24, 56, 38, -6]","[1.0, 0.041666666666666664, 0.125, 0.125, -0.5, 0.047619047619047616, 1.0, -0.08333333333333333, 'ZeroDivisionError', -0.08333333333333333, 0.03571428571428571, 0.05263157894736842, -0.3333333333333333]","[2, 1, 24, 8, 8, -2, 21, 1, -12, 0, -12, 28, 19, -3]","[1, 24, 8, 8, -2, 21, -12, 0, -12, 28, 19, -3]",81,81,107,162,error,83,80,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
970,"[-22, 23, -6, 9, 25, 23, -25, 23, -11, -10, 1, 7]","[-25, 9, 23, 1, 23, 7, -22, 23, 25, -11, -10, -6]","[-20, 25, -4, 11, 27, 25, -23, 25, -9, -8, 3, 9]","[-44, 46, -12, 18, 50, 46, -50, 46, -22, -20, 2, 14]","[-0.045454545454545456, 0.043478260869565216, -0.16666666666666666, 0.1111111111111111, 0.04, 0.043478260869565216, -0.04, 0.043478260869565216, -0.09090909090909091, -0.1, 1.0, 0.14285714285714285]","[-22, 23, -6, 2, 9, 25, 23, -25, 23, -11, -10, 1, 7]","[-22, 23, -6, 9, 25, 23, 23, -11, -10, 1, 7]",37,37,61,74,0.9813727335466464,39,62,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
971,"[-3, -5, 10]","[10, -5, -3]","[-1, -3, 12]","[-6, -10, 20]","[-0.3333333333333333, -0.2, 0.1]","[-3, -5, 2, 10]","[-3, 10]",2,2,8,4,-0.43333333333333335,4,7,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
972,"[17, -5, 10, -15, 31, -7, 2, -16, 20, -16, 20]","[20, 20, -16, 2, -16, 10, 31, -15, -5, -7, 17]","[19, -3, 12, -13, 33, -5, 4, -14, 22, -14, 22]","[34, -10, 20, -30, 62, -14, 4, -32, 40, -32, 40]","[0.058823529411764705, -0.2, 0.1, -0.06666666666666667, 0.03225806451612903, -0.14285714285714285, 0.5, -0.0625, 0.05, -0.0625, 0.05]","[17, -5, 10, -15, 2, 31, -7, 2, -16, 20, -16, 20]","[-5, 10, -15, 31, -7, 2, -16, 20, -16, 20]",41,41,63,82,0.2565577844040842,43,24,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
973,"[-6, 8]","[8, -6]","[-4, 10]","[-12, 16]","[-0.16666666666666666, 0.125]","[2, -6, 8]",[8],2,2,6,4,-0.04166666666666666,4,8,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
974,"[-9, -15, -4, -4, 6, -10, 20, -4, 8, -14, 19]","[-4, -14, 19, 20, -4, -4, -10, 6, -15, -9, 8]","[-7, -13, -2, -2, 8, -8, 22, -2, 10, -12, 21]","[-18, -30, -8, -8, 12, -20, 40, -8, 16, -28, 38]","[-0.1111111111111111, -0.06666666666666667, -0.25, -0.25, 0.16666666666666666, -0.1, 0.05, -0.25, 0.125, -0.07142857142857142, 0.05263157894736842]","[-9, -15, -4, -4, 6, -10, 20, -4, 2, 8, -14, 19]","[-9, -15, -4, 6, -10, 20, -4, 8, -14, 19]",-7,-7,15,-14,-0.7049081035923142,-5,-3,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
975,[2],[2],[4],[4],[0.5],"[2, 2]",[],2,2,4,4,0.5,4,0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
976,"[7, -23, 5, -10, 21, 2, -26, 8, -24, 15, -22]","[-24, -22, 8, 21, -10, -26, 7, 15, -23, 2, 5]","[9, -21, 7, -8, 23, 4, -24, 10, -22, 17, -20]","[14, -46, 10, -20, 42, 4, -52, 16, -48, 30, -44]","[0.14285714285714285, -0.043478260869565216, 0.2, -0.1, 0.047619047619047616, 0.5, -0.038461538461538464, 0.125, -0.041666666666666664, 0.06666666666666667, -0.045454545454545456]","[2, 7, -23, 5, -10, 21, 2, -26, 8, -24, 15, -22]","[7, -23, 5, -10, 21, 2, -26, 8, 15, -22]",-47,-47,-25,-94,0.8130818456905414,-45,-23,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
977,"[10, 11, 21, 14]","[11, 14, 10, 21]","[12, 13, 23, 16]","[20, 22, 42, 28]","[0.1, 0.09090909090909091, 0.047619047619047616, 0.07142857142857142]","[2, 10, 11, 21, 14]","[11, 21, 14]",56,56,64,112,0.30995670995671,58,46,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
978,"[-1, -16, 21, 25, 0, -9, 11, 1, -8, 22, -6, 22, -14, 12]","[22, -6, -8, 25, 21, -1, 1, 11, -9, -16, 12, 22, 0, -14]","[1, -14, 23, 27, 2, -7, 13, 3, -6, 24, -4, 24, -12, 14]","[-2, -32, 42, 50, 0, -18, 22, 2, -16, 44, -12, 44, -28, 24]","[-1.0, -0.0625, 0.047619047619047616, 0.04, 'ZeroDivisionError', -0.1111111111111111, 0.09090909090909091, 1.0, -0.125, 0.045454545454545456, -0.16666666666666666, 0.045454545454545456, -0.07142857142857142, 0.08333333333333333]","[-1, -16, 21, 25, 0, -9, 2, 11, 1, -8, 22, -6, 22, -14, 12]","[-1, -16, 21, 25, 0, -9, 11, 1, -8, 22, -6, 22, -14]",60,60,88,120,error,62,48,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
979,"[20, -7]","[-7, 20]","[22, -5]","[40, -14]","[0.05, -0.14285714285714285]","[20, 2, -7]",[20],13,13,17,26,-0.09285714285714285,15,20,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
980,"[26, 32, 26, 10, 21, -5, 9, 12, 6, -19, -3, 24, 8]","[24, -5, 8, 12, -3, 6, 26, 32, 26, 21, 10, 9, -19]","[28, 34, 28, 12, 23, -3, 11, 14, 8, -17, -1, 26, 10]","[52, 64, 52, 20, 42, -10, 18, 24, 12, -38, -6, 48, 16]","[0.038461538461538464, 0.03125, 0.038461538461538464, 0.1, 0.047619047619047616, -0.2, 0.1111111111111111, 0.08333333333333333, 0.16666666666666666, -0.05263157894736842, -0.3333333333333333, 0.041666666666666664, 0.125]","[26, 32, 26, 10, 2, 21, -5, 9, 12, 6, -19, -3, 24, 8]","[32, 26, 10, 21, -5, 9, 12, 6, -19, -3, 24, 8]",147,147,173,294,0.19760499003920054,149,121,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
981,"[3, -25, -20, -6, 3, 6]","[-6, 6, -20, 3, -25, 3]","[5, -23, -18, -4, 5, 8]","[6, -50, -40, -12, 6, 12]","[0.3333333333333333, -0.04, -0.05, -0.16666666666666666, 0.3333333333333333, 0.16666666666666666]","[3, -25, -20, -6, 3, 6, 2]","[-25, -20, -6, 3, 6]",-39,-39,-27,-78,0.5766666666666667,-37,-42,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
982,"[-12, 8, 3, -13, 4, 16, 25, 21, 12, 19]","[-12, 12, 3, 8, 25, 4, -13, 19, 16, 21]","[-10, 10, 5, -11, 6, 18, 27, 23, 14, 21]","[-24, 16, 6, -26, 8, 32, 50, 42, 24, 38]","[-0.08333333333333333, 0.125, 0.3333333333333333, -0.07692307692307693, 0.25, 0.0625, 0.04, 0.047619047619047616, 0.08333333333333333, 0.05263157894736842]","[-12, 8, 3, -13, 4, 16, 25, 2, 21, 12, 19]","[-12, 8, 3, -13, 4, 16, 25, 12, 19]",83,83,103,166,0.8341608829766727,85,62,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
983,"[2, 30, 10, -17, 8, 9, 6, -1, 12, 0, 0, 5, -19, -20]","[-19, -1, -20, 9, 0, 2, 0, -17, 8, 12, 10, 5, 6, 30]","[4, 32, 12, -15, 10, 11, 8, 1, 14, 2, 2, 7, -17, -18]","[4, 60, 20, -34, 16, 18, 12, -2, 24, 0, 0, 10, -38, -40]","[0.5, 0.03333333333333333, 0.1, -0.058823529411764705, 0.125, 0.1111111111111111, 0.16666666666666666, -1.0, 0.08333333333333333, 'ZeroDivisionError', 'ZeroDivisionError', 0.2, -0.05263157894736842, -0.05]","[2, 30, 10, -17, 8, 9, 6, 2, -1, 12, 0, 0, 5, -19, -20]","[2, 30, 10, -17, 8, 9, 6, -1, 12, 0, 0, 5, -19]",25,25,53,50,error,27,45,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
984,"[-28, 32, 21, -1, -24, -17, 18, -12, -14, 29]","[-1, -12, -17, -24, 29, 18, 21, -28, -14, 32]","[-26, 34, 23, 1, -22, -15, 20, -10, -12, 31]","[-56, 64, 42, -2, -48, -34, 36, -24, -28, 58]","[-0.03571428571428571, 0.03125, 0.047619047619047616, -1.0, -0.041666666666666664, -0.058823529411764705, 0.05555555555555555, -0.08333333333333333, -0.07142857142857142, 0.034482758620689655]","[-28, 2, 32, 21, -1, -24, -17, 18, -12, -14, 29]","[32, 21, -1, -24, -17, 18, -12, -14, 29]",4,4,24,8,-1.1220590247593287,6,32,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
985,"[-6, 8, 6, -6, 16, 2, 23, 6, 11]","[8, 23, 11, 6, 2, 16, -6, 6, -6]","[-4, 10, 8, -4, 18, 4, 25, 8, 13]","[-12, 16, 12, -12, 32, 4, 46, 12, 22]","[-0.16666666666666666, 0.125, 0.16666666666666666, -0.16666666666666666, 0.0625, 0.5, 0.043478260869565216, 0.16666666666666666, 0.09090909090909091]","[-6, 8, 6, -6, 16, 2, 23, 6, 2, 11]","[-6, 8, 6, -6, 16, 2, 23, 11]",60,60,78,120,0.8218873517786561,62,54,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
986,"[9, -17, -23, 7, -13, 15, 3, 7, -19, -18, -26, -20, -13]","[-19, 15, 7, -13, 7, 3, -18, 9, -17, -23, -20, -13, -26]","[11, -15, -21, 9, -11, 17, 5, 9, -17, -16, -24, -18, -11]","[18, -34, -46, 14, -26, 30, 6, 14, -38, -36, -52, -40, -26]","[0.1111111111111111, -0.058823529411764705, -0.043478260869565216, 0.14285714285714285, -0.07692307692307693, 0.06666666666666667, 0.3333333333333333, 0.14285714285714285, -0.05263157894736842, -0.05555555555555555, -0.038461538461538464, -0.05, -0.07692307692307693]","[9, -17, -23, 7, -13, 15, 3, 7, -19, 2, -18, -26, -20, -13]","[9, -23, 7, -13, 15, 3, 7, -19, -18, -26, -20, -13]",-108,-108,-82,-216,0.3440287797334506,-106,-91,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
987,"[-34, -20, -16, -17, 0]","[-16, -34, -20, -17, 0]","[-32, -18, -14, -15, 2]","[-68, -40, -32, -34, 0]","[-0.029411764705882353, -0.05, -0.0625, -0.058823529411764705, 'ZeroDivisionError']","[2, -34, -20, -16, -17, 0]","[-20, -16, -17, 0]",-87,-87,-77,-174,error,-85,-53,No-violate,Violate,error,No-violate,Violate,0,1,error,0,1
988,"[14, -16, -28, -25, 14, -17]","[-17, -16, 14, -25, -28, 14]","[16, -14, -26, -23, 16, -15]","[28, -32, -56, -50, 28, -34]","[0.07142857142857142, -0.0625, -0.03571428571428571, -0.04, 0.07142857142857142, -0.058823529411764705]","[14, -16, -28, -25, 2, 14, -17]","[14, -16, -28, -25, -17]",-58,-58,-46,-116,-0.05418067226890756,-56,-72,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
989,"[-15, -18, -23, -3]","[-3, -23, -18, -15]","[-13, -16, -21, -1]","[-30, -36, -46, -6]","[-0.06666666666666667, -0.05555555555555555, -0.043478260869565216, -0.3333333333333333]","[-15, -18, -23, 2, -3]","[-15, -23, -3]",-59,-59,-51,-118,-0.49903381642512074,-57,-41,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
990,"[-23, -4]","[-4, -23]","[-21, -2]","[-46, -8]","[-0.043478260869565216, -0.25]","[-23, 2, -4]",[-23],-27,-27,-23,-54,-0.2934782608695652,-25,-23,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
991,"[11, 10, 23, -17, -3, -22, 16, 12, 15, -28, 19]","[15, -3, -22, 12, 10, 16, 19, -28, 23, -17, 11]","[13, 12, 25, -15, -1, -20, 18, 14, 17, -26, 21]","[22, 20, 46, -34, -6, -44, 32, 24, 30, -56, 38]","[0.09090909090909091, 0.1, 0.043478260869565216, -0.058823529411764705, -0.3333333333333333, -0.045454545454545456, 0.0625, 0.08333333333333333, 0.06666666666666667, -0.03571428571428571, 0.05263157894736842]","[11, 10, 23, -17, -3, -22, 2, 16, 12, 15, -28, 19]","[11, 10, 23, -17, -3, -22, 16, 15, -28, 19]",36,36,58,72,0.026193236812095358,38,24,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
