,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
52,"[-20, -20, -14, -14, 0, 6, 6, 10, 11]","[-20, -20, -14, -14, 0, 6, 6, 10, 11]","[-18, -18, -12, -12, 2, 8, 8, 12, 13]","[-40, -40, -28, -28, 0, 12, 12, 20, 22]","[-0.05, -0.07142857142857142, 0.16666666666666666, -0.07142857142857142, 'ZeroDivisionError', -0.05, 0.16666666666666666, 0.09090909090909091, 0.1]","[-20, -20, -14, -14, 0, 2, 6, 6, 10, 11]","[-20, -20, -14, -14, 6, 6, 10, 11]",0,0,2,0,error,1.0,-4.0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
53,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
54,"[-30, -19, -18, -8, -8, -1, 2, 8, 20, 25, 25, 30]","[-30, -19, -18, -8, -8, -1, 2, 8, 20, 25, 25, 30]","[-28, -17, -16, -6, -6, 1, 4, 10, 22, 27, 27, 32]","[-60, -38, -36, -16, -16, -2, 4, 16, 40, 50, 50, 60]","[-1.0, -0.125, -0.125, -0.05555555555555555, -0.05263157894736842, -0.03333333333333333, 0.03333333333333333, 0.04, 0.04, 0.05, 0.125, 0.5]","[-30, -19, -18, -8, -8, -1, 2, 2, 8, 20, 25, 25, 30]","[-30, -19, -18, -8, -8, -1, 2, 8, 20, 25, 30]",0.5,0.5,2.5,1.0,0.0,2.0,-1,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
55,"[-24, -9, 6, 8, 12, 21, 23]","[-24, -9, 6, 8, 12, 21, 23]","[-22, -7, 8, 10, 14, 23, 25]","[-48, -18, 12, 16, 24, 42, 46]","[-0.1111111111111111, -0.041666666666666664, 0.043478260869565216, 0.047619047619047616, 0.08333333333333333, 0.125, 0.16666666666666666]","[-24, -9, 2, 6, 8, 12, 21, 23]","[-24, -9, 6, 8, 21, 23]",8,8,10,16,0.047619047619047616,7.0,7.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
56,"[-25, -19, -18, -18, -9, 0, 1, 5, 7, 17]","[-25, -19, -18, -18, -9, 0, 1, 5, 7, 17]","[-23, -17, -16, -16, -7, 2, 3, 7, 9, 19]","[-50, -38, -36, -36, -18, 0, 2, 10, 14, 34]","['ZeroDivisionError', 0.058823529411764705, 0.14285714285714285, -0.04, 0.2, -0.05555555555555555, -0.1111111111111111, -0.05263157894736842, -0.05555555555555555, 1.0]","[-25, -19, -18, -18, -9, 0, 1, 2, 5, 7, 17]","[-25, -19, -18, -18, -9, 0, 5, 7, 17]",-4.5,-4.5,-2.5,-9.0,error,0.0,-9,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
57,"[6, 20]","[6, 20]","[8, 22]","[12, 40]","[0.05, 0.16666666666666666]","[2, 6, 20]",[20],13.0,13.0,15.0,26.0,0.10833333333333334,6.0,20,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
58,"[-30, -29, -26, -26, -25, -24, -20, -18, -8, 8, 12, 16, 22]","[-30, -29, -26, -26, -25, -24, -20, -18, -8, 8, 12, 16, 22]","[-28, -27, -24, -24, -23, -22, -18, -16, -6, 10, 14, 18, 24]","[-60, -58, -52, -52, -50, -48, -40, -36, -16, 16, 24, 32, 44]","[-0.125, -0.05555555555555555, -0.05, -0.041666666666666664, -0.04, -0.038461538461538464, -0.038461538461538464, -0.034482758620689655, -0.03333333333333333, 0.045454545454545456, 0.0625, 0.08333333333333333, 0.125]","[-30, -29, -26, -26, -25, -24, -20, -18, -8, 2, 8, 12, 16, 22]","[-30, -29, -26, -26, -25, -24, -20, -18, -8, 8, 12, 22]",-20,-20,-18,-40,-0.038461538461538464,-19.0,-22.0,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
59,"[-20, -18, -15, -13, -4, -3, 4, 8, 8, 9, 13]","[-20, -18, -15, -13, -4, -3, 4, 8, 8, 9, 13]","[-18, -16, -13, -11, -2, -1, 6, 10, 10, 11, 15]","[-40, -36, -30, -26, -8, -6, 8, 16, 16, 18, 26]","[-0.3333333333333333, -0.25, -0.07692307692307693, -0.06666666666666667, -0.05555555555555555, -0.05, 0.07692307692307693, 0.1111111111111111, 0.125, 0.125, 0.25]","[-20, -18, -15, -13, -4, -3, 2, 4, 8, 8, 9, 13]","[-20, -18, -15, -13, -4, -3, 4, 8, 8, 13]",-3,-3,-1,-6,-0.05,-0.5,-3.5,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
60,"[-27, -17, -10, -1, 0, 2, 11, 12, 17, 20, 22]","[-27, -17, -10, -1, 0, 2, 11, 12, 17, 20, 22]","[-25, -15, -8, 1, 2, 4, 13, 14, 19, 22, 24]","[-54, -34, -20, -2, 0, 4, 22, 24, 34, 40, 44]","[-1.0, -0.1, 0.09090909090909091, 0.5, -0.058823529411764705, 0.05, 0.08333333333333333, -0.037037037037037035, 0.058823529411764705, 0.045454545454545456, 'ZeroDivisionError']","[-27, -17, -10, -1, 0, 2, 2, 11, 12, 17, 20, 22]","[-27, -17, -10, -1, 0, 2, 11, 12, 20, 22]",2,2,4,4,error,2.0,1.0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
61,"[-25, -24, -14, -13, -5, -4, -3, 1, 5, 12, 15, 16, 24, 26]","[-25, -24, -14, -13, -5, -4, -3, 1, 5, 12, 15, 16, 24, 26]","[-23, -22, -12, -11, -3, -2, -1, 3, 7, 14, 17, 18, 26, 28]","[-50, -48, -28, -26, -10, -8, -6, 2, 10, 24, 30, 32, 48, 52]","[-0.3333333333333333, -0.25, -0.2, -0.07692307692307693, -0.07142857142857142, -0.041666666666666664, -0.04, 0.038461538461538464, 0.041666666666666664, 0.0625, 0.06666666666666667, 0.08333333333333333, 0.2, 1.0]","[-25, -24, -14, -13, -5, -4, -3, 1, 2, 5, 12, 15, 16, 24, 26]","[-25, -24, -14, -13, -5, -4, -3, 1, 5, 12, 15, 24, 26]",-1.0,-1.0,1.0,-2.0,-0.0007692307692307686,1.0,-3,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
62,"[-30, -27, -23, -22, -21, -12, -11, -9, -3, -3, 14, 19]","[-30, -27, -23, -22, -21, -12, -11, -9, -3, -3, 14, 19]","[-28, -25, -21, -20, -19, -10, -9, -7, -1, -1, 16, 21]","[-60, -54, -46, -44, -42, -24, -22, -18, -6, -6, 28, 38]","[-0.3333333333333333, -0.3333333333333333, -0.1111111111111111, -0.09090909090909091, -0.08333333333333333, -0.047619047619047616, -0.045454545454545456, -0.043478260869565216, -0.037037037037037035, -0.03333333333333333, 0.05263157894736842, 0.07142857142857142]","[-30, -27, -23, -22, -21, -12, -11, -9, -3, -3, 2, 14, 19]","[-30, -27, -23, -22, -21, -12, -11, -9, -3, 14, 19]",-11.5,-11.5,-9.5,-23.0,-0.046536796536796536,-11.0,-12,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
63,"[-17, -12, -10, -6, 2, 3, 4, 10, 14, 23, 23, 26, 27, 30]","[-17, -12, -10, -6, 2, 3, 4, 10, 14, 23, 23, 26, 27, 30]","[-15, -10, -8, -4, 4, 5, 6, 12, 16, 25, 25, 28, 29, 32]","[-34, -24, -20, -12, 4, 6, 8, 20, 28, 46, 46, 52, 54, 60]","[-0.16666666666666666, -0.1, -0.08333333333333333, -0.058823529411764705, 0.03333333333333333, 0.037037037037037035, 0.038461538461538464, 0.043478260869565216, 0.043478260869565216, 0.07142857142857142, 0.1, 0.25, 0.3333333333333333, 0.5]","[-17, -12, -10, -6, 2, 2, 3, 4, 10, 14, 23, 23, 26, 27, 30]","[-17, -12, -10, -6, 2, 3, 4, 10, 23, 23, 26, 27, 30]",7.0,7.0,9.0,14.0,0.04096989966555184,4.0,4,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
64,"[-11, -6, -2, 1, 4, 5, 9, 12, 16, 19, 20]","[-11, -6, -2, 1, 4, 5, 9, 12, 16, 19, 20]","[-9, -4, 0, 3, 6, 7, 11, 14, 18, 21, 22]","[-22, -12, -4, 2, 8, 10, 18, 24, 32, 38, 40]","[-0.5, -0.16666666666666666, -0.09090909090909091, 0.05, 0.05263157894736842, 0.0625, 0.08333333333333333, 0.1111111111111111, 0.2, 0.25, 1.0]","[-11, -6, -2, 1, 2, 4, 5, 9, 12, 16, 19, 20]","[-11, -6, -2, 4, 5, 9, 12, 16, 19, 20]",5,5,7,10,0.0625,4.5,7.0,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
65,"[-18, -14, -5, -4, -3, -2, -1, 14, 20]","[-18, -14, -5, -4, -3, -2, -1, 14, 20]","[-16, -12, -3, -2, -1, 0, 1, 16, 22]","[-36, -28, -10, -8, -6, -4, -2, 28, 40]","[-1.0, -0.5, -0.3333333333333333, -0.25, -0.2, -0.07142857142857142, -0.05555555555555555, 0.05, 0.07142857142857142]","[-18, -14, -5, -4, -3, -2, -1, 2, 14, 20]","[-18, -14, -5, -4, -2, -1, 14, 20]",-3,-3,-1,-6,-0.2,-2.5,-3.0,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
66,"[-13, -7, -6, 8, 9, 13, 16]","[-13, -7, -6, 8, 9, 13, 16]","[-11, -5, -4, 10, 11, 15, 18]","[-26, -14, -12, 16, 18, 26, 32]","[-0.16666666666666666, -0.14285714285714285, -0.07692307692307693, 0.0625, 0.07692307692307693, 0.1111111111111111, 0.125]","[-13, -7, -6, 2, 8, 9, 13, 16]","[-7, -6, 8, 9, 13, 16]",8,8,10,16,0.0625,5.0,8.5,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
67,"[-12, -9, -9, -5, -2, 4, 4, 4, 8, 13, 14, 17, 20]","[-12, -9, -9, -5, -2, 4, 4, 4, 8, 13, 14, 17, 20]","[-10, -7, -7, -3, 0, 6, 6, 6, 10, 15, 16, 19, 22]","[-24, -18, -18, -10, -4, 8, 8, 8, 16, 26, 28, 34, 40]","[-0.5, -0.2, -0.1111111111111111, -0.1111111111111111, -0.08333333333333333, 0.05, 0.058823529411764705, 0.07142857142857142, 0.07692307692307693, 0.125, 0.25, 0.25, 0.25]","[-12, -9, -9, -5, -2, 2, 4, 4, 4, 8, 13, 14, 17, 20]","[-12, -9, -9, -5, -2, 4, 4, 4, 8, 13, 14, 20]",4,4,6,8,0.058823529411764705,4.0,4.0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
68,"[-15, -13, -8, -7, 1, 11, 12, 14, 16, 20, 21, 21, 22]","[-15, -13, -8, -7, 1, 11, 12, 14, 16, 20, 21, 21, 22]","[-13, -11, -6, -5, 3, 13, 14, 16, 18, 22, 23, 23, 24]","[-30, -26, -16, -14, 2, 22, 24, 28, 32, 40, 42, 42, 44]","[-0.14285714285714285, -0.125, -0.07692307692307693, -0.06666666666666667, 0.045454545454545456, 0.047619047619047616, 0.047619047619047616, 0.05, 0.0625, 0.07142857142857142, 0.08333333333333333, 0.09090909090909091, 1.0]","[-15, -13, -8, -7, 1, 2, 11, 12, 14, 16, 20, 21, 21, 22]","[-15, -13, -8, -7, 1, 11, 12, 14, 16, 21, 21, 22]",12,12,14,24,0.047619047619047616,11.5,11.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
69,"[-16, -12, -8, -7, 0, 6, 6, 7, 18]","[-16, -12, -8, -7, 0, 6, 6, 7, 18]","[-14, -10, -6, -5, 2, 8, 8, 9, 20]","[-32, -24, -16, -14, 0, 12, 12, 14, 36]","[-0.125, 0.16666666666666666, -0.08333333333333333, -0.0625, 0.05555555555555555, 'ZeroDivisionError', 0.14285714285714285, 0.16666666666666666, -0.14285714285714285]","[-16, -12, -8, -7, 0, 2, 6, 6, 7, 18]","[-16, -12, -8, -7, 6, 6, 7, 18]",0,0,2,0,error,1.0,-0.5,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
70,"[-13, -2, 2]","[-13, -2, 2]","[-11, 0, 4]","[-26, -4, 4]","[-0.5, -0.07692307692307693, 0.5]","[-13, -2, 2, 2]","[-2, 2]",-2,-2,0,-4,-0.07692307692307693,0.0,0.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
71,"[-22, -22, -9, -9, -1, 27]","[-22, -22, -9, -9, -1, 27]","[-20, -20, -7, -7, 1, 29]","[-44, -44, -18, -18, -2, 54]","[-1.0, -0.1111111111111111, -0.1111111111111111, -0.045454545454545456, -0.045454545454545456, 0.037037037037037035]","[-22, -22, -9, -9, -1, 2, 27]","[-22, -22, -9, -1, 27]",-9.0,-9.0,-7.0,-18.0,-0.07828282828282829,-9.0,-9,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
72,"[-13, -12, -9, -8, -7, -7, -5, 1, 9, 11, 12, 19]","[-13, -12, -9, -8, -7, -7, -5, 1, 9, 11, 12, 19]","[-11, -10, -7, -6, -5, -5, -3, 3, 11, 13, 14, 21]","[-26, -24, -18, -16, -14, -14, -10, 2, 18, 22, 24, 38]","[-0.2, -0.14285714285714285, -0.14285714285714285, -0.125, -0.1111111111111111, -0.08333333333333333, -0.07692307692307693, 0.05263157894736842, 0.08333333333333333, 0.09090909090909091, 0.1111111111111111, 1.0]","[-13, -12, -9, -8, -7, -7, -5, 1, 2, 9, 11, 12, 19]","[-13, -12, -9, -8, -7, -7, -5, 1, 9, 11, 19]",-6.0,-6.0,-4.0,-12.0,-0.08012820512820512,-5.0,-7,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
73,"[-19, -19, -17, -9, -8, 0, 3, 3, 5, 7, 15, 21, 24]","[-19, -19, -17, -9, -8, 0, 3, 3, 5, 7, 15, 21, 24]","[-17, -17, -15, -7, -6, 2, 5, 5, 7, 9, 17, 23, 26]","[-38, -38, -34, -18, -16, 0, 6, 6, 10, 14, 30, 42, 48]","[0.3333333333333333, 0.2, 0.14285714285714285, -0.05263157894736842, 0.3333333333333333, -0.058823529411764705, 'ZeroDivisionError', -0.125, 0.047619047619047616, -0.1111111111111111, 0.06666666666666667, -0.05263157894736842, 0.041666666666666664]","[-19, -19, -17, -9, -8, 0, 2, 3, 3, 5, 7, 15, 21, 24]","[-19, -19, -9, -8, 0, 3, 3, 5, 7, 15, 21, 24]",3,3,5,6,error,2.5,3.0,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
74,"[-17, -12, -11, -10, -10, -8, -7, -7, 7, 7, 8]","[-17, -12, -11, -10, -10, -8, -7, -7, 7, 7, 8]","[-15, -10, -9, -8, -8, -6, -5, -5, 9, 9, 10]","[-34, -24, -22, -20, -20, -16, -14, -14, 14, 14, 16]","[-0.14285714285714285, -0.14285714285714285, -0.125, -0.1, -0.1, -0.09090909090909091, -0.08333333333333333, -0.058823529411764705, 0.125, 0.14285714285714285, 0.14285714285714285]","[-17, -12, -11, -10, -10, -8, -7, -7, 2, 7, 7, 8]","[-12, -11, -10, -10, -8, -7, -7, 7, 7, 8]",-8,-8,-6,-16,-0.09090909090909091,-7.5,-7.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
75,"[-14, -9, -5, -4, -4, -1, -1, 0, 7, 7, 11, 12]","[-14, -9, -5, -4, -4, -1, -1, 0, 7, 7, 11, 12]","[-12, -7, -3, -2, -2, 1, 1, 2, 9, 9, 13, 14]","[-28, -18, -10, -8, -8, -2, -2, 0, 14, 14, 22, 24]","[-0.07142857142857142, 0.08333333333333333, -0.25, 0.14285714285714285, 0.14285714285714285, 0.09090909090909091, -0.25, -1.0, -0.1111111111111111, -1.0, 'ZeroDivisionError', -0.2]","[-14, -9, -5, -4, -4, -1, -1, 0, 2, 7, 7, 11, 12]","[-14, -9, -4, -4, -1, -1, 0, 7, 7, 11, 12]",-1.0,-1.0,1.0,-2.0,error,-1.0,-1,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
76,"[-21, -21, -18, -9]","[-21, -21, -18, -9]","[-19, -19, -16, -7]","[-42, -42, -36, -18]","[-0.1111111111111111, -0.05555555555555555, -0.047619047619047616, -0.047619047619047616]","[-21, -21, -18, -9, 2]","[-21, -18, -9]",-19.5,-19.5,-17.5,-39.0,-0.051587301587301584,-18.0,-18,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
77,[19],[19],[21],[38],[0.05263157894736842],"[2, 19]",[],19,19,21,38,0.05263157894736842,10.5,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
78,"[-16, -15, -15, -15, -7, -3, 5, 8, 10, 15, 16, 19, 21]","[-16, -15, -15, -15, -7, -3, 5, 8, 10, 15, 16, 19, 21]","[-14, -13, -13, -13, -5, -1, 7, 10, 12, 17, 18, 21, 23]","[-32, -30, -30, -30, -14, -6, 10, 16, 20, 30, 32, 38, 42]","[-0.3333333333333333, -0.14285714285714285, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.0625, 0.047619047619047616, 0.05263157894736842, 0.0625, 0.06666666666666667, 0.1, 0.125, 0.2]","[-16, -15, -15, -15, -7, -3, 2, 5, 8, 10, 15, 16, 19, 21]","[-16, -15, -15, -15, -7, 5, 8, 10, 15, 16, 19, 21]",5,5,7,10,0.047619047619047616,3.5,6.5,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
79,"[-15, 4, 17]","[-15, 4, 17]","[-13, 6, 19]","[-30, 8, 34]","[-0.06666666666666667, 0.058823529411764705, 0.25]","[-15, 2, 4, 17]","[4, 17]",4,4,6,8,0.058823529411764705,3.0,10.5,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
80,"[-28, -23, -5, 13, 29]","[-28, -23, -5, 13, 29]","[-26, -21, -3, 15, 31]","[-56, -46, -10, 26, 58]","[-0.2, -0.043478260869565216, -0.03571428571428571, 0.034482758620689655, 0.07692307692307693]","[-28, -23, -5, 2, 13, 29]","[-28, -23, 13, 29]",-5,-5,-3,-10,-0.03571428571428571,-1.5,-5.0,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
81,"[-24, -17, -14, -13, -6, 7, 11, 12, 22]","[-24, -17, -14, -13, -6, 7, 11, 12, 22]","[-22, -15, -12, -11, -4, 9, 13, 14, 24]","[-48, -34, -28, -26, -12, 14, 22, 24, 44]","[-0.16666666666666666, -0.07692307692307693, -0.07142857142857142, -0.058823529411764705, -0.041666666666666664, 0.045454545454545456, 0.08333333333333333, 0.09090909090909091, 0.14285714285714285]","[-24, -17, -14, -13, -6, 2, 7, 11, 12, 22]","[-24, -17, -14, -13, -6, 11, 12, 22]",-6,-6,-4,-12,-0.041666666666666664,-2.0,-9.5,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
82,"[-15, -8, -6, -3]","[-15, -8, -6, -3]","[-13, -6, -4, -1]","[-30, -16, -12, -6]","[-0.3333333333333333, -0.16666666666666666, -0.125, -0.06666666666666667]","[-15, -8, -6, -3, 2]","[-15, -8, -6]",-7.0,-7.0,-5.0,-14.0,-0.14583333333333331,-6.0,-8,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
83,"[-23, -17, -17, -15, -12, -8, -7, -6, 2, 5, 9, 17]","[-23, -17, -17, -15, -12, -8, -7, -6, 2, 5, 9, 17]","[-21, -15, -15, -13, -10, -6, -5, -4, 4, 7, 11, 19]","[-46, -34, -34, -30, -24, -16, -14, -12, 4, 10, 18, 34]","[-0.16666666666666666, -0.14285714285714285, -0.125, -0.08333333333333333, -0.06666666666666667, -0.058823529411764705, -0.058823529411764705, -0.043478260869565216, 0.058823529411764705, 0.1111111111111111, 0.2, 0.5]","[-23, -17, -17, -15, -12, -8, -7, -6, 2, 2, 5, 9, 17]","[-23, -17, -17, -15, -12, -8, -7, -6, 2, 5, 9]",-7.5,-7.5,-5.5,-15.0,-0.058823529411764705,-7.0,-8,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
84,"[-7, -4, 0, 1, 7, 8, 9, 17]","[-7, -4, 0, 1, 7, 8, 9, 17]","[-5, -2, 2, 3, 9, 10, 11, 19]","[-14, -8, 0, 2, 14, 16, 18, 34]","[1.0, 0.1111111111111111, 'ZeroDivisionError', 0.14285714285714285, -0.25, -0.14285714285714285, 0.125, 0.058823529411764705]","[-7, -4, 0, 1, 2, 7, 8, 9, 17]","[-7, -4, 0, 1, 7, 8, 9]",4.0,4.0,6.0,8.0,error,2.0,1,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
85,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
86,"[-26, -21, -20, -9, -2, 1, 4, 4, 6, 11]","[-26, -21, -20, -9, -2, 1, 4, 4, 6, 11]","[-24, -19, -18, -7, 0, 3, 6, 6, 8, 13]","[-52, -42, -40, -18, -4, 2, 8, 8, 12, 22]","[-0.5, -0.1111111111111111, -0.05, -0.047619047619047616, -0.038461538461538464, 0.09090909090909091, 0.16666666666666666, 0.25, 0.25, 1.0]","[-26, -21, -20, -9, -2, 1, 2, 4, 4, 6, 11]","[-26, -21, -20, -9, -2, 4, 4, 6, 11]",-0.5,-0.5,1.5,-1.0,0.026223776223776224,1.0,-2,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
87,[-10],[-10],[-8],[-20],[-0.1],"[-10, 2]",[],-10,-10,-8,-20,-0.1,-4.0,error,No-violate,Violate,Violate,No-violate,error,0,1,1,0,error
88,"[-26, -20, -19, -17, -10, -9, -8, -5, 1, 1, 13]","[-26, -20, -19, -17, -10, -9, -8, -5, 1, 1, 13]","[-24, -18, -17, -15, -8, -7, -6, -3, 3, 3, 15]","[-52, -40, -38, -34, -20, -18, -16, -10, 2, 2, 26]","[-0.2, -0.125, -0.1111111111111111, -0.1, -0.058823529411764705, -0.05263157894736842, -0.05, -0.038461538461538464, 0.07692307692307693, 1.0, 1.0]","[-26, -20, -19, -17, -10, -9, -8, -5, 1, 1, 2, 13]","[-26, -20, -19, -10, -9, -8, -5, 1, 1, 13]",-9,-9,-7,-18,-0.05263157894736842,-8.5,-8.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
89,"[-16, -12, -12, -11, -4, -4, -1, 0, 3, 7, 11, 14]","[-16, -12, -12, -11, -4, -4, -1, 0, 3, 7, 11, 14]","[-14, -10, -10, -9, -2, -2, 1, 2, 5, 9, 13, 16]","[-32, -24, -24, -22, -8, -8, -2, 0, 6, 14, 22, 28]","[0.09090909090909091, 0.14285714285714285, -0.25, 0.07142857142857142, -1.0, -0.08333333333333333, -0.0625, -0.08333333333333333, 'ZeroDivisionError', -0.25, 0.3333333333333333, -0.09090909090909091]","[-16, -12, -12, -11, -4, -4, -1, 0, 2, 3, 7, 11, 14]","[-16, -12, -12, -4, -4, -1, 0, 3, 7, 11, 14]",-2.5,-2.5,-0.5,-5.0,error,-1.0,-1,No-violate,Violate,error,No-violate,Violate,0,1,error,0,1
90,"[-22, -17, -15, -10, -5, -3, -1, 4, 4, 11, 19, 22, 24, 26]","[-22, -17, -15, -10, -5, -3, -1, 4, 4, 11, 19, 22, 24, 26]","[-20, -15, -13, -8, -3, -1, 1, 6, 6, 13, 21, 24, 26, 28]","[-44, -34, -30, -20, -10, -6, -2, 8, 8, 22, 38, 44, 48, 52]","[-1.0, -0.3333333333333333, -0.2, -0.1, -0.06666666666666667, -0.058823529411764705, -0.045454545454545456, 0.038461538461538464, 0.041666666666666664, 0.045454545454545456, 0.05263157894736842, 0.09090909090909091, 0.25, 0.25]","[-22, -17, -15, -10, -5, -3, -1, 2, 4, 4, 11, 19, 22, 24, 26]","[-22, -17, -15, -10, -5, -3, -1, 4, 4, 11, 19, 22, 24]",1.5,1.5,3.5,3.0,-0.003496503496503496,2.0,-1,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
91,"[-18, -14, -13, -7, 3, 3, 5, 8, 11, 13, 15, 16, 17, 19]","[-18, -14, -13, -7, 3, 3, 5, 8, 11, 13, 15, 16, 17, 19]","[-16, -12, -11, -5, 5, 5, 7, 10, 13, 15, 17, 18, 19, 21]","[-36, -28, -26, -14, 6, 6, 10, 16, 22, 26, 30, 32, 34, 38]","[-0.14285714285714285, -0.07692307692307693, -0.07142857142857142, -0.05555555555555555, 0.05263157894736842, 0.058823529411764705, 0.0625, 0.06666666666666667, 0.07692307692307693, 0.09090909090909091, 0.125, 0.2, 0.3333333333333333, 0.3333333333333333]","[-18, -14, -13, -7, 2, 3, 3, 5, 8, 11, 13, 15, 16, 17, 19]","[-18, -14, -13, -7, 3, 3, 5, 8, 11, 13, 15, 16, 17]",6.5,6.5,8.5,13.0,0.06458333333333333,5.0,5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
92,"[-24, -23, -17, 1, 9, 14]","[-24, -23, -17, 1, 9, 14]","[-22, -21, -15, 3, 11, 16]","[-48, -46, -34, 2, 18, 28]","[-0.058823529411764705, -0.043478260869565216, -0.041666666666666664, 0.07142857142857142, 0.1111111111111111, 1.0]","[-24, -23, -17, 1, 2, 9, 14]","[-24, -23, -17, 1, 14]",-8.0,-8.0,-6.0,-16.0,0.01488095238095238,1.0,-17,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
93,"[-11, -8, -7, -6, 2, 6, 10]","[-11, -8, -7, -6, 2, 6, 10]","[-9, -6, -5, -4, 4, 8, 12]","[-22, -16, -14, -12, 4, 12, 20]","[-0.16666666666666666, -0.14285714285714285, -0.125, -0.09090909090909091, 0.1, 0.16666666666666666, 0.5]","[-11, -8, -7, -6, 2, 2, 6, 10]","[-11, -8, -7, -6, 6, 10]",-6,-6,-4,-12,-0.09090909090909091,-2.0,-6.5,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
94,"[-12, 0, 2, 5, 6, 12, 12, 13, 15, 20]","[-12, 0, 2, 5, 6, 12, 12, 13, 15, 20]","[-10, 2, 4, 7, 8, 14, 14, 15, 17, 22]","[-24, 0, 4, 10, 12, 24, 24, 26, 30, 40]","[0.07692307692307693, 0.5, 0.05, 0.2, 0.16666666666666666, 'ZeroDivisionError', 0.08333333333333333, -0.08333333333333333, 0.06666666666666667, 0.08333333333333333]","[-12, 0, 2, 2, 5, 6, 12, 12, 13, 15, 20]","[0, 2, 5, 6, 12, 12, 13, 15, 20]",9.0,9.0,11.0,18.0,error,6.0,12,No-violate,No-violate,error,Violate,Violate,0,0,error,1,1
95,[8],[8],[10],[16],[0.125],"[2, 8]",[],8,8,10,16,0.125,5.0,error,No-violate,No-violate,No-violate,Violate,error,0,0,0,1,error
96,"[-13, -6, 0, 9, 10, 12, 20, 28, 28]","[-13, -6, 0, 9, 10, 12, 20, 28, 28]","[-11, -4, 2, 11, 12, 14, 22, 30, 30]","[-26, -12, 0, 18, 20, 24, 40, 56, 56]","[-0.16666666666666666, 0.08333333333333333, 'ZeroDivisionError', 0.05, 0.03571428571428571, 0.1, 0.03571428571428571, -0.07692307692307693, 0.1111111111111111]","[-13, -6, 0, 2, 9, 10, 12, 20, 28, 28]","[-13, -6, 0, 9, 10, 12, 28, 28]",10,10,12,20,error,9.5,9.5,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
